x;y;z;total-temperature
0.027885603;0.00011723241;0.00011723241;323.25504
0.027556309;-0.0005434851;-0.0005434851;323.2041
0.027377749;0.00032932858;0.00032932858;323.25546
0.021703662;-0.001558493;-0.001558493;323.21646
0.021856546;-0.0011826595;-0.0011826595;323.13345
0.021907588;-0.0013110751;-0.0013110751;323.21539
0.021931147;-0.0013317615;-0.0013317615;323.21539
0.021795994;-0.0014079189;-0.0014079189;323.11243
0.021769233;-0.0011017127;-0.0011017127;323.14771
0.021373011;-0.0017232875;-0.0017232875;323.27148
0.02126457;-0.0017251059;-0.0017251059;323.28583
0.021243075;-0.0018054995;-0.0018054995;323.28583
0.021127513;-0.0019702818;-0.0019702818;323.21271
0.021033436;-0.0020581733;-0.0020581733;323.17432
0.020917974;-0.0020305475;-0.0020305475;323.21786
0.020905508;-0.0021147169;-0.0021147169;323.21786
0.020975634;-0.0020266401;-0.0020266401;323.20419
0.027916005;-5.8703845e-06;-5.8703845e-06;323.17249
0.02820581;-0.00014233158;-0.00014233158;323.15778
0.028111128;-0.00012918739;-0.00012918739;323.15778
0.02802234;-0.00020114293;-0.00020114293;323.13989
0.027980326;-0.00023751995;-0.00023751995;323.13989
0.028008342;2.3889415e-05;2.3889415e-05;323.20432
0.027980244;-4.4862696e-05;-4.4862696e-05;323.20432
0.027868509;-0.00023754901;-0.00023754901;323.09158
0.027751975;-0.00035235056;-0.00035235056;323.10284
0.027838111;6.5202141e-05;6.5202141e-05;323.20563
0.027534969;-0.00044485531;-0.00044485531;323.18631
0.027581647;-0.00047029392;-0.00047029392;323.18631
0.027557202;-0.0003524154;-0.0003524154;323.10568
0.027438179;0.00027691139;0.00027691139;323.24731
0.027608132;0.00012109749;0.00012109749;323.25378
0.027561137;0.00018145498;0.00018145498;323.25378
0.02165121;-0.001477145;-0.001477145;323.18167
0.02181831;-0.0012947089;-0.0012947089;323.15952
0.021851115;-0.0013428377;-0.0013428377;323.15952
0.021706918;-0.0014087778;-0.0014087778;323.11578
0.02167481;-0.0011871221;-0.0011871221;323.13507
0.021523142;-0.0015139795;-0.0015139795;323.21329
0.021196857;-0.001764691;-0.001764691;323.26248
0.021136886;-0.001836177;-0.001836177;323.2576
0.02085091;-0.0020621435;-0.0020621435;323.17636
0.020765757;-0.0021401509;-0.0021401509;323.14847
0.027822034;-7.5275566e-05;-7.5275566e-05;323.15228
0.027977541;-0.00013067201;-0.00013067201;323.1969
0.027996989;-0.00014773;-0.00014773;323.1969
0.0277998;-0.00020276701;-0.00020276701;323.12469
0.02761949;-0.00036415269;-0.00036415269;323.15808
0.027662389;-0.00031904629;-0.00031904629;323.15808
0.027744142;-4.2030442e-06;-4.2030442e-06;323.18137
0.027441924;-0.00045954363;-0.00045954363;323.18619
0.027395576;-0.00040952957;-0.00040952957;323.18619
0.027488297;-0.00030733817;-0.00030733817;323.06824
0.027458532;0.00017392113;0.00017392113;323.25739
0.027402939;0.00020583184;0.00020583184;323.25739
0.027552528;6.8743007e-05;6.8743007e-05;323.21451
0.021579996;-0.0015122044;-0.0015122044;323.22406
0.021598494;-0.0014336376;-0.0014336376;323.22406
0.021673024;-0.0012896298;-0.0012896298;323.16107
0.021729214;-0.0013162702;-0.0013162702;323.16107
0.02158165;-0.0012196793;-0.0012196793;323.19107
0.021602159;-0.0011336131;-0.0011336131;323.19107
0.021463769;-0.0014789784;-0.0014789784;323.18375
0.020978862;-0.0017952328;-0.0017952328;323.27185
0.021156287;-0.0016911328;-0.0016911328;323.25885
0.021096313;-0.0017626189;-0.0017626189;323.26105
0.020927763;-0.0017218972;-0.0017218972;323.28598
0.020901637;-0.0018046317;-0.0018046317;323.28598
0.02078538;-0.0019727151;-0.0019727151;323.21185
0.020700226;-0.0020507227;-0.0020507227;323.17319
0.020568741;-0.0022017078;-0.0022017078;323.21475
0.020592898;-0.0022229124;-0.0022229124;323.21475
0.027588746;-4.2430925e-06;-4.2430925e-06;323.18466
0.027866818;-0.00014933205;-0.00014933205;323.17993
0.02777555;-0.0001329279;-0.0001329279;323.17993
0.027688026;-0.00020436248;-0.00020436248;323.15411
0.027644919;-0.00023917352;-0.00023917352;323.15411
0.027687943;2.786181e-05;2.786181e-05;323.22406
0.027654061;-4.3880354e-05;-4.3880354e-05;323.22406
0.027533116;-0.00023920262;-0.00023920262;323.09756
0.027419718;-0.00034976398;-0.00034976398;323.10547
0.027100742;0.00027384365;0.00027384365;323.25363
0.027449926;8.1474485e-05;8.1474485e-05;323.22107
0.021373035;-0.0015571708;-0.0015571708;323.2164
0.021526054;-0.0011871868;-0.0011871868;323.13483
0.021579286;-0.0013221884;-0.0013221884;323.21649
0.021598011;-0.0013386301;-0.0013386301;323.21649
0.02146448;-0.0014088819;-0.0014088819;323.11508
0.021466995;-0.0011213495;-0.0011213495;323.11584
0.021032905;-0.0017211988;-0.0017211988;323.27112
0.020856887;-0.0017633828;-0.0017633828;323.26276
0.020794751;-0.0018385028;-0.0018385028;323.25815
0.020640442;-0.0020159492;-0.0020159492;323.20505
0.020569583;-0.0020992651;-0.0020992651;323.21796
0.0205875;-0.0020180335;-0.0020180335;323.21796
0.027483672;-7.6599783e-05;-7.6599783e-05;323.16006
0.027643269;-0.00013360639;-0.00013360639;323.21451
0.027663773;-0.00015158976;-0.00015158976;323.21451
0.02746143;-0.00020264446;-0.00020264446;323.13068
0.027286232;-0.000358894;-0.000358894;323.1611
0.027330132;-0.00031645971;-0.00031645971;323.1611
0.027391857;7.8655212e-06;7.8655212e-06;323.19382
0.027220791;-0.0003498306;-0.0003498306;323.10684
0.027093539;0.00017651914;0.00017651914;323.27563
0.027185507;0.00016022265;0.00016022265;323.27563
0.027153095;0.00022209196;0.00022209196;323.25323
0.020305891;-0.0023424344;-0.0023424344;323.13162
0.021314487;-0.0014739161;-0.0014739161;323.18134
0.021523627;-0.0013488742;-0.0013488742;323.16058
0.021486795;-0.0012999158;-0.0012999158;323.16058
0.021368323;-0.0014059435;-0.0014059435;323.11618
0.021368489;-0.0012066016;-0.0012066016;323.10526
0.021309884;-0.0011534649;-0.0011534649;323.1449
0.021183616;-0.0015093783;-0.0015093783;323.21234
0.020821551;-0.0016878188;-0.0016878188;323.26001
0.020759417;-0.0017629388;-0.0017629388;323.26245
0.020636931;-0.0018002392;-0.0018002392;323.27396
0.02051124;-0.0020528783;-0.0020528783;323.17563
0.020419108;-0.0021330835;-0.0021330835;323.14664
0.027238978;7.8263865e-06;7.8263865e-06;323.19482
0.027434193;-0.00013248067;-0.00013248067;323.18942
0.027528474;-0.00014985002;-0.00014985002;323.18942
0.027349347;-0.00020089616;-0.00020089616;323.15881
0.027309231;-0.00023748341;-0.00023748341;323.15881
0.027321568;5.2677769e-05;5.2677769e-05;323.2337
0.027301302;-3.2416821e-05;-3.2416821e-05;323.2337
0.027152887;-0.00030742536;-0.00030742536;323.07025
0.027143991;9.4952906e-05;9.4952906e-05;323.2269
0.026880583;-0.00053210807;-0.00053210807;323.20178
0.020172564;-0.0023758591;-0.0023758591;323.14578
0.020250097;-0.002313677;-0.002313677;323.19055
0.020227734;-0.0023948553;-0.0023948553;323.19055
0.021245675;-0.0015085805;-0.0015085805;323.22342
0.021261146;-0.0014274359;-0.0014274359;323.22342
0.021331372;-0.0012859552;-0.0012859552;323.16107
0.021390617;-0.0013134321;-0.0013134321;323.16107
0.02125404;-0.0011336737;-0.0011336737;323.19043
0.021237025;-0.0012185219;-0.0012185219;323.19043
0.021124264;-0.0014747706;-0.0014747706;323.18359
0.020693013;-0.0017232049;-0.0017232049;323.27341
0.020585252;-0.0017268538;-0.0017268538;323.28784
0.020565458;-0.0018093359;-0.0018093359;323.28784
0.020454189;-0.0019696674;-0.0019696674;323.21286
0.020362055;-0.0020498727;-0.0020498727;323.17435
0.027197428;-0.00023751246;-0.00023751246;323.10251
0.027175248;-7.03435e-05;-7.03435e-05;323.12411
0.027304316;-0.00013311763;-0.00013311763;323.22009
0.027322108;-0.00014872458;-0.00014872458;323.22009
0.02708167;-0.00034808376;-0.00034808376;323.10742
0.026801154;0.00023795983;0.00023795983;323.26938
0.027058035;5.0116349e-05;5.0116349e-05;323.19986
0.026858926;-0.00044059995;-0.00044059995;323.18994
0.026900394;-0.00046662692;-0.00046662692;323.18994
0.026881168;-0.00034815105;-0.00034815105;323.10889
0.020117952;-0.0023235108;-0.0023235108;323.10629
0.020228816;-0.0021958421;-0.0021958421;323.2149
0.020249696;-0.0022141717;-0.0022141717;323.2149
0.021184482;-0.0011868625;-0.0011868625;323.13403
0.021239443;-0.0013176777;-0.0013176777;323.21582
0.021255737;-0.0013319865;-0.0013319865;323.21582
0.021128306;-0.001406046;-0.001406046;323.11554
0.021126041;-0.0011218594;-0.0011218594;323.11523
0.021033591;-0.0015552137;-0.0015552137;323.21591
0.020463558;-0.0018384908;-0.0018384908;323.25864
0.020522691;-0.0017666494;-0.0017666494;323.26425
0.02030234;-0.0020132682;-0.0020132682;323.20651
0.020249901;-0.002013481;-0.002013481;323.21939
0.020231562;-0.0020954944;-0.0020954944;323.21939
0.019821392;-0.0024031857;-0.0024031857;323.11935
0.027086275;-3.0093872e-05;-3.0093872e-05;323.09967
0.02715301;-0.00016278734;-0.00016278734;323.16467
0.027219756;-0.00018531825;-0.00018531825;323.16467
0.026943976;-0.00035544709;-0.00035544709;323.16708
0.026992084;-0.00031477949;-0.00031477949;323.16708
0.026855914;0.00015884098;0.00015884098;323.2793
0.026758999;0.0001703711;0.0001703711;323.2793
0.026929989;5.0086175e-05;5.0086175e-05;323.23199
0.026991332;9.698738e-05;9.698738e-05;323.23199
0.026766255;-0.00045843647;-0.00045843647;323.19135
0.026715087;-0.00041038232;-0.00041038232;323.19135
0.026817469;-0.0003075125;-0.0003075125;323.07187
0.026550725;-0.000529529;-0.000529529;323.20313
0.019874046;-0.0024205279;-0.0024205279;323.17273
0.01993523;-0.0023697771;-0.0023697771;323.17273
0.020151822;-0.002243018;-0.002243018;323.16376
0.02009581;-0.002212648;-0.002212648;323.16376
0.020695072;-0.0015592171;-0.0015592171;323.21973
0.021186836;-0.0013452001;-0.0013452001;323.1604
0.021150619;-0.0012992107;-0.0012992107;323.1604
0.021034902;-0.0014088959;-0.0014088959;323.11514
0.02103507;-0.0012056064;-0.0012056064;323.10361
0.020980507;-0.0014761464;-0.0014761464;323.18097
0.020846525;-0.0015128766;-0.0015128766;323.21381
0.020976672;-0.0011523773;-0.0011523773;323.14417
0.020425113;-0.0017621488;-0.0017621488;323.26239
0.020484248;-0.0016903073;-0.0016903073;323.2616
0.020118089;-0.0021201323;-0.0021201323;323.1189
0.020176847;-0.0020501541;-0.0020501541;323.17783
0.01977071;-0.0023524901;-0.0023524901;323.0741
0.026974475;-3.0118186e-05;-3.0118186e-05;323.16678
0.026929336;-6.3475833e-05;-6.3475833e-05;323.16678
0.026951535;-0.00015592441;-0.00015592441;323.19391
0.027018875;-0.0002150106;-0.0002150106;323.19391
0.02681081;9.7688317e-05;9.7688317e-05;323.23444
0.026817465;-0.00024084585;-0.00024084585;323.07074
0.02674406;-0.00035190722;-0.00035190722;323.10934
0.026475692;-0.00048823419;-0.00048823419;323.18497
0.02647006;0.00024000222;0.00024000222;323.26733
0.019904921;-0.0022007329;-0.0022007329;323.19373
0.019972289;-0.0022598633;-0.0022598633;323.19373
0.020786392;-0.0014789918;-0.0014789918;323.18607
0.021000087;-0.0012877792;-0.0012877792;323.15991
0.021057194;-0.0013163807;-0.0013163807;323.15991
0.020924812;-0.0014324848;-0.0014324848;323.22369
0.020907983;-0.001510091;-0.001510091;323.22369
0.020923359;-0.0011324923;-0.0011324923;323.19034
0.020903787;-0.0012163147;-0.0012163147;323.19034
0.020361437;-0.0017249152;-0.0017249152;323.27173
0.020305185;-0.0018007703;-0.0018007703;323.27219
0.02025043;-0.0017314818;-0.0017314818;323.28601
0.020229464;-0.0018109385;-0.0018109385;323.28601
0.020062394;-0.0020359883;-0.0020359883;323.14389
0.020121152;-0.0019660101;-0.0019660101;323.20966
0.019502452;-0.0023755601;-0.0023755601;323.14758
0.019748608;-0.0022007853;-0.0022007853;323.1312
0.019792987;-0.0022599713;-0.0022599713;323.1312
0.019630414;-0.0023421401;-0.0023421401;323.13525
0.026861928;-0.00018173065;-0.00018173065;323.14221
0.026839731;-8.9282054e-05;-8.9282054e-05;323.14221
0.026715077;1.1398931e-05;1.1398931e-05;323.20059
0.026744625;-0.00020530687;-0.00020530687;323.10373
0.02660946;-0.0003630046;-0.0003630046;323.16309
0.026654473;-0.00031860292;-0.00031860292;323.16309
0.026520291;-0.00044015338;-0.00044015338;323.20871
0.02642484;-0.00042697872;-0.00042697872;323.20871
0.026526621;-0.00031863895;-0.00031863895;323.10242
0.026430776;0.00016613049;0.00016613049;323.27579
0.026527964;0.00015117221;0.00015117221;323.27579
0.026210092;-0.00053390168;-0.00053390168;323.2034
0.020002225;-0.0020048758;-0.0020048758;323.17639
0.019942045;-0.0020125678;-0.0020125678;323.19092
0.019912565;-0.0020770661;-0.0020770661;323.19092
0.019770887;-0.0021082663;-0.0021082663;323.07831
0.020790387;-0.0014090013;-0.0014090013;323.11743
0.020849101;-0.0011857762;-0.0011857762;323.13373
0.020901317;-0.0013183866;-0.0013183866;323.21567
0.020922096;-0.0013366328;-0.0013366328;323.21567
0.020793008;-0.0011218913;-0.0011218913;323.11646
0.020466296;-0.00092928595;-0.00092928595;323.22876
0.020176446;-0.0017343737;-0.0017343737;323.27347
0.019449884;-0.0023231665;-0.0023231665;323.10666
0.019555775;-0.0023946019;-0.0023946019;323.19217
0.019577784;-0.0023127054;-0.0023127054;323.19217
0.019666802;-0.0022305239;-0.0022305239;323.1601
0.01962951;-0.0021876255;-0.0021876255;323.1601
0.026523272;-0.00023870694;-0.00023870694;323.09964
0.026571011;1.1362975e-05;1.1362975e-05;323.198
0.026716255;-9.313714e-05;-9.313714e-05;323.17859
0.026766866;-0.00011285834;-0.00011285834;323.17859
0.026632177;-2.8006762e-05;-2.8006762e-05;323.23871
0.026650952;5.9020953e-05;5.9020953e-05;323.23871
0.026635081;-0.00023867788;-0.00023867788;323.16031
0.026674045;-0.00020310986;-0.00020310986;323.16031
0.026453516;-0.00036391834;-0.00036391834;323.13727
0.026480282;9.2725961e-05;9.2725961e-05;323.22952
0.026134169;-0.00048955431;-0.00048955431;323.18604
0.019822912;-0.0020437853;-0.0020437853;323.14294
0.019689096;-0.0021245538;-0.0021245538;323.11716
0.02071202;-0.0014193755;-0.0014193755;323.07693
0.020846566;-0.0013470338;-0.0013470338;323.15936
0.0208127;-0.0012982221;-0.0012982221;323.15936
0.020712234;-0.0011751517;-0.0011751517;323.07272
0.020651275;-0.0011213386;-0.0011213386;323.11874
0.02043418;-0.0010151413;-0.0010151413;323.20914
0.02049155;-0.0010538226;-0.0010538226;323.20914
0.020120339;-0.0018023243;-0.0018023243;323.27069
0.019965453;-0.0017984287;-0.0017984287;323.26999
0.019571727;-0.0020193204;-0.0020193204;323.22028
0.019558961;-0.0021049092;-0.0021049092;323.22028
0.019395666;-0.0022638116;-0.0022638116;323.13171
0.019561507;-0.0022039376;-0.0022039376;323.21518
0.01957682;-0.0022173766;-0.0022173766;323.21518
0.026154747;7.1930343e-05;7.1930343e-05;323.22266
0.026451694;-0.00020202024;-0.00020202024;323.12997
0.026473956;-7.0880895e-05;-7.0880895e-05;323.16318
0.0266257;-0.00013254701;-0.00013254701;323.2226
0.026645653;-0.00015005536;-0.00015005536;323.2226
0.026359582;-0.00028285902;-0.00028285902;323.1279
0.02638323;1.048209e-05;1.048209e-05;323.19571
0.026174858;-0.00044235549;-0.00044235549;323.20947
0.026081139;-0.00042570758;-0.00042570758;323.20947
0.025880152;-0.00053170352;-0.00053170352;323.20456
0.019628465;-0.0020176175;-0.0020176175;323.20969
0.019885823;-0.0018099708;-0.0018099708;323.28384
0.019908832;-0.0017294381;-0.0017294381;323.28384
0.019779973;-0.001972805;-0.001972805;323.211
0.019690596;-0.0020535735;-0.0020535735;323.18109
0.02036245;-0.0015583439;-0.0015583439;323.21512
0.020456312;-0.0011214321;-0.0011214321;323.11737
0.020734312;-0.0013268563;-0.0013268563;323.13052
0.02068994;-0.0012676707;-0.0012676707;323.13052
0.020596845;-0.0011008688;-0.0011008688;323.17276
0.020545941;-0.0011547236;-0.0011547236;323.17276
0.020340875;-0.0010309534;-0.0010309534;323.20956
0.020305036;-0.00099330151;-0.00099330151;323.20956
0.020024754;-0.0017218301;-0.0017218301;323.27151
0.019506654;-0.0020553407;-0.0020553407;323.17828
0.019417979;-0.0021364605;-0.0021364605;323.14822
0.019454926;-0.0022208698;-0.0022208698;323.1864
0.019363707;-0.0022029609;-0.0022029609;323.1864
0.026203388;-0.00028290725;-0.00028290725;323.12753
0.026223814;1.0440594e-05;1.0440594e-05;323.19632
0.026064955;-1.07386e-05;-1.07386e-05;323.18799
0.026515149;-0.00014894386;-0.00014894386;323.19296
0.026424574;-0.00012664749;-0.00012664749;323.19296
0.026308322;-0.0002461827;-0.0002461827;323.18365
0.026286533;-0.00032815756;-0.00032815756;323.18365
0.026310218;5.2459658e-05;5.2459658e-05;323.2356
0.026286239;-2.4132629e-05;-2.4132629e-05;323.2356
0.026111996;-0.00036600616;-0.00036600616;323.13733
0.025805319;-0.00048664946;-0.00048664946;323.18594
0.018954916;-0.002347402;-0.002347402;323.13306
0.019843431;-0.0017678231;-0.0017678231;323.26138
0.019789346;-0.0018385857;-0.0018385857;323.25714
0.020305512;-0.0014773342;-0.0014773342;323.1817
0.020360174;-0.0014091488;-0.0014091488;323.11865
0.020360343;-0.0012076885;-0.0012076885;323.10568
0.020510653;-0.0012677583;-0.0012677583;323.19189
0.020578014;-0.0013269022;-0.0013269022;323.19189
0.020302275;-0.001155891;-0.001155891;323.14374
0.020172743;-0.0015141036;-0.0015141036;323.21188
0.0194491;-0.0019671984;-0.0019671984;323.2132
0.019360429;-0.0020483183;-0.0020483183;323.17422
0.019223755;-0.0021985432;-0.0021985432;323.21436
0.019248093;-0.0022199014;-0.0022199014;323.21436
0.01908838;-0.0022128627;-0.0022128627;323.159
0.01914385;-0.0022459973;-0.0022459973;323.159
0.02611175;-0.00020120753;-0.00020120753;323.13065
0.026134022;-7.2228351e-05;-7.2228351e-05;323.164
0.026285747;-0.00012188721;-0.00012188721;323.22247
0.026309857;-0.00014304755;-0.00014304755;323.22247
0.026020356;-0.00028430644;-0.00028430644;323.1315
0.025848931;-0.0004405581;-0.0004405581;323.20978
0.025755957;-0.00042535915;-0.00042535915;323.20978
0.0255455;-0.0005315821;-0.0005315821;323.20303
0.018820012;-0.0023808279;-0.0023808279;323.14508
0.018868117;-0.0024000502;-0.0024000502;323.19043
0.018891754;-0.002322725;-0.002322725;323.19043
0.018996535;-0.0022355991;-0.0022355991;323.15768
0.01896026;-0.0021873254;-0.0021873254;323.15768
0.019627942;-0.0017991038;-0.0017991038;323.27158
0.01981218;-0.0016928982;-0.0016928982;323.259
0.019758096;-0.0017636606;-0.0017636606;323.26019
0.019554518;-0.0018098409;-0.0018098409;323.2843
0.01957183;-0.0017262691;-0.0017262691;323.2843
0.020248348;-0.00143365;-0.00143365;323.22287
0.020231113;-0.0015122147;-0.0015122147;323.22287
0.02038247;-0.001316626;-0.001316626;323.16324
0.020321792;-0.0012898477;-0.0012898477;323.16324
0.020223184;-0.0012216606;-0.0012216606;323.1893
0.020244559;-0.0011374404;-0.0011374404;323.1893
0.020116577;-0.0014792815;-0.0014792815;323.18323
0.019301185;-0.0020124579;-0.0020124579;323.20602
0.019245386;-0.0020151727;-0.0020151727;323.21805
0.019226016;-0.0020961754;-0.0020961754;323.21805
0.019110655;-0.0021203374;-0.0021203374;323.11362
0.025875891;-0.0002843496;-0.0002843496;323.13129
0.025729822;-5.8543933e-06;-5.8543933e-06;323.1907
0.02617231;-0.00014333137;-0.00014333137;323.19373
0.026083013;-0.00012824575;-0.00012824575;323.19373
0.025956854;-0.00033071407;-0.00033071407;323.18719
0.025974104;-0.00024787334;-0.00024787334;323.18719
0.025783151;-0.00036529274;-0.00036529274;323.13788
0.025468186;-0.00048824216;-0.00048824216;323.18622
0.018768065;-0.0023282573;-0.0023282573;323.10233
0.018768193;-0.002119625;-0.002119625;323.11087
0.018870201;-0.0021982864;-0.0021982864;323.21176
0.018897042;-0.0022218402;-0.0022218402;323.21176
0.019458463;-0.0018415857;-0.0018415857;323.25546
0.019688634;-0.001723221;-0.001723221;323.27032
0.019514086;-0.0017667689;-0.0017667689;323.2601
0.020172058;-0.0011892914;-0.0011892914;323.13239
0.020223649;-0.0013222831;-0.0013222831;323.21561
0.020242332;-0.0013386862;-0.0013386862;323.21561
0.020117743;-0.0014092528;-0.0014092528;323.11484
0.020117428;-0.0011235771;-0.0011235771;323.11456
0.020024756;-0.0015601381;-0.0015601381;323.21634
0.019168384;-0.0020511046;-0.0020511046;323.17569
0.025779806;-0.00019584685;-0.00019584685;323.13361
0.025802076;-7.5944336e-05;-7.5944336e-05;323.16626
0.025958722;-0.00013434475;-0.00013434475;323.22333
0.025976203;-0.00014968879;-0.00014968879;323.22333
0.025687063;-0.00027679;-0.00027679;323.13162
0.025416063;-0.00042732409;-0.00042732409;323.2095
0.025512874;-0.00044023481;-0.00044023481;323.2095
0.025208747;-0.00053262169;-0.00053262169;323.20328
0.018621132;-0.002350902;-0.002350902;323.133
0.01874592;-0.002212153;-0.002212153;323.15726
0.018794591;-0.0022466155;-0.0022466155;323.15726
0.019388916;-0.0017985028;-0.0017985028;323.24701
0.019477591;-0.0016935471;-0.0016935471;323.25607
0.020140054;-0.0013003104;-0.0013003104;323.15964
0.020172462;-0.001349107;-0.001349107;323.15964
0.020028545;-0.0014111887;-0.0014111887;323.11243
0.020028722;-0.0012023874;-0.0012023874;323.10156
0.019969193;-0.0014816489;-0.0014816489;323.17969
0.019967074;-0.001150778;-0.001150778;323.14157
0.019831317;-0.0015186025;-0.0015186025;323.21121
0.019792164;-0.00093133113;-0.00093133113;323.22769
0.019113818;-0.0019671009;-0.0019671009;323.2124
0.019320363;-0.0018401383;-0.0018401383;323.25592
0.019221639;-0.0018051934;-0.0018051934;323.28482
0.019236041;-0.0017212806;-0.0017212806;323.28482
0.025392942;-1.0232327e-05;-1.0232327e-05;323.18781
0.025845373;-0.0001440331;-0.0001440331;323.19608
0.025749533;-0.00012627542;-0.00012627542;323.19608
0.025643;-0.00023466423;-0.00023466423;323.18713
0.025628351;-0.00032128455;-0.00032128455;323.18713
0.025543721;-0.00027683267;-0.00027683267;323.13156
0.025446026;-0.00036612296;-0.00036612296;323.13797
0.025131717;-0.00048899942;-0.00048899942;323.18521
0.018485295;-0.0023843285;-0.0023843285;323.14563
0.018533766;-0.0024036493;-0.0024036493;323.1908
0.018558875;-0.0023294601;-0.0023294601;323.1908
0.018662388;-0.0022389973;-0.0022389973;323.15686
0.018627627;-0.0021934239;-0.0021934239;323.15686
0.019407406;-0.0017340236;-0.0017340236;323.24731
0.02005084;-0.0013186621;-0.0013186621;323.15778
0.019994138;-0.0012864535;-0.0012864535;323.15778
0.019907646;-0.0014398735;-0.0014398735;323.22208
0.019885575;-0.0015188074;-0.0015188074;323.22208
0.019909171;-0.0011325135;-0.0011325135;323.1886
0.019887;-0.0012111241;-0.0012111241;323.1886
0.019776011;-0.0014815083;-0.0014815083;323.18225
0.019759504;-0.0010151487;-0.0010151487;323.20847
0.019813413;-0.0010560434;-0.0010560434;323.20847
0.019278958;-0.0017635335;-0.0017635335;323.26016
0.019167395;-0.0017300496;-0.0017300496;323.27286
0.025468677;-7.4938034e-05;-7.4938034e-05;323.16757
0.025626136;-0.00012388027;-0.00012388027;323.22415
0.025639901;-0.00013596342;-0.00013596342;323.22415
0.0254464;-0.00019219764;-0.00019219764;323.13498
0.025265807;-0.00036883485;-0.00036883485;323.16214
0.025311783;-0.0003216925;-0.0003216925;323.16214
0.025079608;-0.00042496747;-0.00042496747;323.20856
0.025175378;-0.0004436413;-0.0004436413;323.20856
0.025183946;-0.00032172847;-0.00032172847;323.10251
0.024870725;-0.00053121615;-0.00053121615;323.20279
0.018433297;-0.0023316587;-0.0023316587;323.10269
0.018433422;-0.0021224862;-0.0021224862;323.1098
0.018537862;-0.002207089;-0.002207089;323.2113
0.018565314;-0.0022311769;-0.0022311769;323.2113
0.018776929;-0.0019660343;-0.0019660343;323.21451
0.019336125;-0.001691759;-0.001691759;323.25467
0.019687468;-0.0015607745;-0.0015607745;323.21536
0.01983189;-0.0011841817;-0.0011841817;323.13144
0.019883266;-0.0013134731;-0.0013134731;323.21423
0.019910296;-0.0013372045;-0.0013372045;323.21423
0.019777747;-0.0014112986;-0.0014112986;323.11511
0.019781632;-0.0011238889;-0.0011238889;323.11597
0.019671986;-0.0010331405;-0.0010331405;323.20752
0.019638473;-0.00099704892;-0.00099704892;323.20752
0.019112265;-0.001807731;-0.001807731;323.27158
0.018979719;-0.00184283;-0.00184283;323.26102
0.01889522;-0.0017268258;-0.0017268258;323.28824
0.018877476;-0.001810297;-0.001810297;323.28824
0.025514156;-0.00013795368;-0.00013795368;323.19659
0.025415964;-0.00012723013;-0.00012723013;323.19659
0.025333727;-0.00019418325;-0.00019418325;323.1604
0.025296809;-0.0002343878;-0.0002343878;323.1604
0.025184998;-0.00023441685;-0.00023441685;323.10126
0.025109565;-0.00036423467;-0.00036423467;323.13818
0.025057828;-3.399274e-06;-3.399274e-06;323.18814
0.024866;-0.00035052179;-0.00035052179;323.10791
0.024843736;-0.0004429977;-0.0004429977;323.19052
0.024882605;-0.00047037847;-0.00047037847;323.19052
0.018280424;-0.0023501203;-0.0023501203;323.13571
0.018460734;-0.002252718;-0.002252718;323.15695
0.01841115;-0.0022150173;-0.0022150173;323.15695
0.019644767;-0.0014905647;-0.0014905647;323.14954
0.019468637;-0.0015273709;-0.0015273709;323.18008
0.019800067;-0.0012950184;-0.0012950184;323.15796
0.019828096;-0.0013457275;-0.0013457275;323.15796
0.019705219;-0.0014197864;-0.0014197864;323.07999
0.019705428;-0.0011755285;-0.0011755285;323.07324
0.019649692;-0.001125675;-0.001125675;323.11667
0.019041628;-0.0017661318;-0.0017661318;323.26251
0.018940309;-0.0017671312;-0.0017671312;323.2644
0.018830111;-0.0017337813;-0.0017337813;323.27509
0.025131641;-7.4162373e-05;-7.4162373e-05;323.16483
0.025288822;-0.00012860713;-0.00012860713;323.22311
0.025303284;-0.00014130482;-0.00014130482;323.22311
0.025109356;-0.00019669044;-0.00019669044;323.13397
0.024925649;-0.00035966563;-0.00035966563;323.16293
0.024976356;-0.00031715046;-0.00031715046;323.16293
0.025007347;3.8959271e-05;3.8959271e-05;323.2222
0.024818188;7.259049e-05;7.259049e-05;323.22272
0.024804892;-0.00030803567;-0.00030803567;323.06998
0.024753386;-0.00045782744;-0.00045782744;323.19168
0.024701981;-0.00041053552;-0.00041053552;323.19168
0.024544179;-0.00052897492;-0.00052897492;323.20493
0.01815255;-0.0023835404;-0.0023835404;323.14786
0.018200833;-0.0024074756;-0.0024074756;323.19241
0.018216969;-0.0023231136;-0.0023231136;323.19241
0.018282264;-0.0021856606;-0.0021856606;323.15829
0.01832187;-0.0022335986;-0.0022335986;323.15829
0.018777989;-0.0018056907;-0.0018056907;323.27319
0.018648317;-0.0018355008;-0.0018355008;323.26068
0.018565381;-0.0017311508;-0.0017311508;323.28671
0.018538773;-0.0018070629;-0.0018070629;323.28671
0.019349376;-0.0015594444;-0.0015594444;323.21271
0.019411653;-0.0014899602;-0.0014899602;323.14481
0.019448077;-0.0011257726;-0.0011257726;323.1149
0.019522434;-0.0015280666;-0.0015280666;323.19641
0.019555122;-0.0014572771;-0.0014572771;323.19641
0.019727513;-0.0013272561;-0.0013272561;323.13232
0.019683136;-0.001268059;-0.001268059;323.13232
